start;127.0.0.1;1483757572;Memory_used;Memory_free;Memory_cached;Net_tx;Net_rx;Net_recv;Net_send;Disk_read;Disk_write;CPU_user;CPU_system;CPU_iowait
127.0.0.1;1483757621;135.58984375;3381.99609375;499.1015625;51;51;41000;41000;0;0;0.0;100.0;0.0
127.0.0.1;1483757622;135.52734375;3381.98828125;499.171875;5399;5404;4231310;4282102;0;0;18.8235294118;8.23529411765;0.0
127.0.0.1;1483757622;135.6875;3381.828125;499.171875;68;68;41000;41000;0;0;0.0;100.0;0.0
127.0.0.1;1483757623;135.6953125;3381.7421875;499.2421875;5485;5496;4311176;4384694;0;45056;14.6341463415;8.53658536585;6.09756097561
127.0.0.1;1483757623;135.734375;3381.703125;499.2421875;77;77;41082;41016;0;0;0.0;100.0;0.0
127.0.0.1;1483757624;135.55859375;3381.79296875;499.328125;5612;5620;4401282;4430588;0;0;19.0476190476;4.7619047619;0.0
127.0.0.1;1483757624;135.83984375;3381.51171875;499.328125;80;80;38344;38344;0;0;0.0;100.0;0.0
127.0.0.1;1483757625;135.61328125;3381.65234375;499.4140625;5713;5727;4479702;4531331;0;0;18.8888888889;11.1111111111;0.0
127.0.0.1;1483757626;135.52734375;3381.6640625;499.48828125;5859;5871;4544362;4617471;0;0;13.4146341463;10.9756097561;0.0
127.0.0.1;1483757626;135.6875;3381.50390625;499.48828125;74;74;58877;58811;0;0;0.0;100.0;0.0
127.0.0.1;1483757627;135.5703125;3381.53515625;499.57421875;5929;5940;4638970;4668809;0;0;15.2941176471;12.9411764706;0.0
127.0.0.1;1483757627;135.73046875;3381.375;499.57421875;68;68;41208;41208;0;0;;;
127.0.0.1;1483757628;135.64453125;3381.3828125;499.64453125;6075;6086;4757903;4830761;0;20480;19.5402298851;9.19540229885;0.0
127.0.0.1;1483757629;135.78125;3381.15625;499.734375;6179;6189;4808542;4859600;0;0;17.0731707317;8.53658536585;0.0
127.0.0.1;1483757629;135.8203125;3381.1171875;499.734375;75;68;41192;41192;0;0;;;
127.0.0.1;1483757630;135.73828125;3381.109375;499.82421875;6282;6292;4922116;4973411;0;0;20.4545454545;10.2272727273;0.0
127.0.0.1;1483757630;135.8984375;3380.94921875;499.82421875;63;63;41000;41000;0;0;0.0;100.0;0.0
127.0.0.1;1483757631;135.8046875;3380.95703125;499.91015625;6391;6400;5003463;5055242;0;0;17.6470588235;8.23529411765;0.0
127.0.0.1;1483757631;135.86328125;3380.8984375;499.91015625;86;86;47061;47061;0;0;0.0;100.0;0.0
127.0.0.1;1483757632;135.703125;3380.97265625;499.99609375;6495;6504;5069824;5121794;0;0;24.1379310345;5.74712643678;0.0
127.0.0.1;1483757632;135.86328125;3380.8125;499.99609375;63;63;56228;56228;0;0;0.0;100.0;0.0
127.0.0.1;1483757633;135.93359375;3380.65625;500.07421875;6578;6590;5168539;5220387;0;24576;19.0476190476;9.52380952381;0.0
127.0.0.1;1483757633;135.97265625;3380.6171875;500.07421875;75;75;41000;41000;0;0;50.0;50.0;0.0
127.0.0.1;1483757634;135.78125;3380.69921875;500.18359375;6697;6707;5252102;5304044;0;0;22.9885057471;4.59770114943;0.0
127.0.0.1;1483757634;135.94140625;3380.5390625;500.18359375;91;91;41208;41208;0;0;0.0;100.0;0.0
127.0.0.1;1483757635;135.828125;3380.5625;500.2734375;6823;6832;5366872;5416174;0;0;16.049382716;8.64197530864;0.0
